word,translation
Noi abbiamo preso un taxi.,We took a cab.
Tom e Mary devono essere felici insieme.,Tom and Mary must be happy together.
"Dov'è la vostra casa? ""È laggiù.""","Where is your house? ""It is over there."""
Tom è tre centimetri più alto di Mary.,Tom is three centimeters taller than Mary.
Hanno imparato dai loro errori.,They learned from their mistakes.
Quanto spesso uscite?,How often do you go out?
Noi avevamo bisogno di te.,We needed you.
I Romani mescolavano il vino con l'acqua.,The Romans mixed wine with water.
Voi volevate sedervi?,Did you want to sit down?
Io vi farò causa.,I'll sue you.
Ho fatto pratica.,I've been practicing.
"Per piacere, informatelo.",Please inform him.
Lui è seduto sulla panchina.,He's sitting on the bench.
Tu la conosci?,Do you know her?
Le piace il caffè?,Do you like coffee?
Avete tutti appena perso il gioco.,You all just lost the game.
Siamo una grande squadra.,We make a great team.
Non mi importa come si veste.,I don't care how you dress.
A me non dispiace il rumore.,I don't mind the noise.
Imparare nuove informazioni può rendere la gente felice.,Learning new information can make people happy.
Sei arrivato in fondo.,You have arrived at the bottom.
La parola di Tom è legge qui.,Tom's word is law here.
Insiste per giocare un'altra partita.,He insists on playing another game.
L'insegnante mi ha vista.,The teacher saw me.
Tom era a casa lunedì pomeriggio.,Tom was home Monday afternoon.
Mary sorride continuamente.,Mary smiles all the time.
Fadil usò la carta di credito di Layla.,Fadil used Layla's credit card.
Credo che tu le debba una spiegazione.,I think you owe her an explanation.
Non sente la casa tremare?,Don't you feel the house shaking?
Non ti paragonare a loro.,Don't compare yourself to them.
Tom non aiuterà.,Tom won't help.
Io prendo facilmente il raffreddore.,I catch a cold easily.
Fu trovata una corrispondenza.,A match was found.
Non sapeva come aiutarla.,He didn't know how to help her.
Non mi è permesso guidare.,I'm not allowed to drive.
"Sai guidare, vero?","You can drive, can't you?"
C'era qualcosa che volevi dire?,Was there something you wanted to say?
"Non conosci i tuoi vicini, vero?","You don't know your neighbors, do you?"
"Dammi un pezzo di torta, per piacere.","Give me a piece of cake, please."
Leggemmo il libro in biblioteca.,We read the book in the library.
Chiedetelo a lei e basta.,Just ask her.
Cominciò a slacciarsi la cintura.,He started undoing his belt.
Era senza pietà.,He was ruthless.
Lei è giovane e di talento.,She's young and talented.
Dicci cos'è successo veramente.,Tell us what really happened.
Tom era un prigioniero politico.,Tom was a political prisoner.
Osò ignorare il mio consiglio.,He dared ignore my advice.
Sono andata a donare il sangue oggi.,I went to donate blood today.
Non scordi il suo cappello.,Don't forget your hat.
Si è uccisa in Australia.,She killed herself in Australia.
"Mike, questo è il tuo libro?","Mike, is this your book?"
Tutti sono contro di me!,Everyone's against me!
Siamo qui per incontrarlo.,We're here to meet him.
"Non lo può fare, vero?","She can't do that, can she?"
Ha un desiderio di cambiare lavoro?,Do you have a desire to change jobs?
Perché non è arrivata qui prima?,Why didn't you get here sooner?
Loro non aiuteranno i poveri.,They aren't going to help the poor.
"Scusatemi, chi siete?",Excuse me. Who are you?
Quella è una domanda complessa.,That's a complex question.
Sa di essere vulnerabile qua.,He knows he's vulnerable here.
Veramente? È seria?,Really? Are you serious?
Si fida di lui?,Do you trust him?
Io amo danzare.,I love to dance.
Mi ha detto che conosce le regole.,She told me that she knows the rules.
Hai detto cinquanta o quindici?,Did you say fifty or fifteen?
Io mangerò la carne.,I will eat the meat.
La madre di Tom è una casalinga.,Tom's mother is a housewife.
Tom non è sicuro di cosa dovrebbe fare.,Tom isn't sure what he should do.
Superarono tutte l'esame.,They all passed the exam.
Faremo un esame domani.,We are to take an exam tomorrow.
Mary ha fatto bene il suo lavoro.,Mary has done her work well.
Io ho molte amiche berbere.,I have many Berber friends.
Direbbe loro che sono pronta?,Would you tell them I'm ready?
È troppo caro.,That's too expensive.
Chiudete bene tutte le porte e le finestre.,Shut all the doors and windows.
Io non verrò perché sono ammalato.,I won't come because I'm sick.
L'umiltà è la verità.,Humility is truth.
Voi venite pagati per questo?,Do you get paid for this?
Cosa mi darà?,What are you going to give me?
"Dagli una mano, OK?","Give him a hand, will you?"
Lui ci ha detto una bugia.,He told us a lie.
Non voglio andare a correre con te.,I don't want to go jogging with you.
Non gli piacciono i gatti.,He does not like cats.
Tom ha perso il suo impiego.,Tom has lost his job.
È una teoria molto interessante.,That's a very interesting theory.
Ho qualcosa che devo dire a Tom.,I have something I have to tell Tom.
Mi comprai una Nintendo Switch.,I bought myself a Nintendo Switch.
Lui mi ha catturata.,He caught me.
Sono pronta a iniziare.,I am ready to start.
Dovrebbe dire a Mary che ha torto.,You should tell Mary she's wrong.
Voi lo conoscete il signor Takahashi?,Do you know Mr Takahashi?
Lei ha un oritteropo come animale domestico.,She keeps an aardvark as a pet.
Nessun taxi si fermò.,No taxi stopped.
Yanni è un violinista dotato.,Yanni is a gifted violinist.
Non c'è niente che voglio da te.,There's nothing I want from you.
Tom disse che Mary era assetata.,Tom said that Mary was thirty.
"Se me lo chiedi, è Tom il problema.","If you ask me, Tom is the problem."
Voglio parlare con suo fratello.,I want to talk to your brother.
Dove abitano Mary e Tom?,Where do Mary and Tom live?
A me non piace molto Boston.,I don't like Boston very much.
Sarei dovuto andare a casa prima.,I should've gone home earlier.
Tom si aspetta che lo aiuti a farlo.,Tom expects me to help him do that.
Noi aggiungiamo nuovi esempi su Tatoeba.,We add new examples to Tatoeba.
"Hai dormito con lei! ""No.""","You slept with her! ""I did not."""
Io avevo perso la mia penna.,I had lost my pen.
Il suo nome è?,Your name is?
Il vino è una passione per Adriano.,Wine is a passion for Adriano.
È andata a pescare lo scorso fine settimana?,Did you go fishing last weekend?
Quale chiesa frequenti?,What church do you attend?
Ha detto che non era al verde.,He said that he wasn't broke.
Che cosa vuole vedere in Australia?,What do you want to see in Australia?
Io ho messo in moto la macchina.,I got the machine running.
La luce di maggio è meravigliosa.,The light in May is wonderful.
È la prima volta che l'ho sentita.,It's the first time I've heard that.
C'è libertà di culto in questo paese?,Is there freedom of religion in this country?
Loro non ci crederanno.,They won't believe it.
Sto chiamando per raccontarvi la mia giornata.,I'm calling to tell you about my day.
Ziri vuole soldi.,Ziri wants money.
Ha bullizzato i suoi compagni di classe.,He bullied his classmates.
Perché non andate a Boston?,Why don't you go to Boston?
Opto di schermare le mie emozioni.,I opt to shield my emotions.
Tom le sta guardando.,Tom is watching them.
Ti amo più di chiunque altro.,I love you more than anyone else.
Tom ha ignorato qualche dettaglio minore.,Tom overlooked a few minor details.
A loro non piace danzare.,They don't like dancing.
Eri in coma.,You were in a coma.
Sami ha iniziato a rispondere alla domanda.,Sami started to answer the question.
Tom ha messo il posacenere davanti a Mary.,Tom put the ashtray in front of Mary.
Lui ha trovato un impiego.,He found a job.
Voglio lo stesso.,I want the same.
Come convincerete Tom?,How are you going to convince Tom?
Noi abbiamo tradotto il rapporto dall'inglese all'afrikaans.,We translated the report from English into Afrikaans.
Io non sono un'artista molto brava.,I'm not a very good artist.
Voglio parlare con loro ora.,I want to speak with them now.
Faccia attenzione. Il pavimento è scivoloso.,Be careful. The floor is slippery.
Spostiamo il letto.,Let's move the bed.
Ho paura di aver contratto una malattia venerea.,I'm afraid I've contracted a venereal disease.
Non lo può fare.,She can't do that.
La riunione era questo pomeriggio.,The meeting was this afternoon.
Perché è aggressivo oggi?,Why are you aggressive today?
Tom dice che andrà a Boston presto.,Tom says he'll go to Boston soon.
Li volete incontrare?,Do you want to meet them?
Io penso che tu abbia mangiato abbastanza.,I think you've eaten enough.
Sei molto imprevedibile.,You're very unpredictable.
Lui vi crede.,He believes you.
Avete detto che mi odiavate.,You said that you hated me.
Ci deve essere un modo.,There must be a way.
Sentì questo da lui.,She heard this from him.
Cosa vuole che le dica?,What do you want me to tell you?
Le è mancata.,They missed her.
Ho bisogno di dirlo a lei.,I need to tell her.
Era estremamente spaventosa.,It was extremely scary.
Lei ha delle mele?,Do you have any apples?
"Meteo permettendo, partirò domani.","Weather permitting, I'll depart tomorrow."
Loro non possono vedermi.,They can't see me.
Tu sei andato a Boston?,Did you go to Boston?
I doni delizieranno i bambini.,The gifts will delight the children.
Questa camera non è grande.,This room is not big.
Sbucciate la banana.,Peel the banana.
Mary dovrebbe dire a Tom che lo farà.,Mary should tell Tom she'll do that.
Il battito di Tom sta andando all'impazzata.,Tom's pulse is racing.
Qual è la sua preghiera preferita?,What's your favorite prayer?
Lo sanno tutti che voi siete ricchi.,Everyone knows you're rich.
Voglio qualcosa con cui scrivere.,I want something with which to write.
Permettimi di andare.,Allow me to go.
"Non è come prima, sai.","It ain't like before, you know."
Tom sta aiutando Mary.,Tom is helping Mary.
Vi insegnamo a parlare inglese.,We teach you to speak English.
Vorrei comprare del brandy di albicocche.,I'd like to buy some apricot brandy.
Sono stata completamente ingannata dalla sua storia.,I was completely deceived by her story.
Hai comprato un melone di Cantalupo?,Have you bought a cantaloupe?
Tu devi essere il nuovo professore.,You must be the new teacher.
Non vuoi visitarlo?,Don't you want to visit him?
Io sono andata a Londra.,I went to London.
Spero che Tom non si imbarazzi facilmente.,I hope Tom doesn't get embarrassed easily.
Potresti non essere in grado di vedere Tom.,You might not be able to see Tom.
Sami chiamò la sicurezza per Layla.,Sami called security for Layla.
Lo andrò a dire a tutti.,I'll go tell everybody.
Tom non era affidabile.,Tom wasn't trustworthy.
A te piace andare ai parchi?,Do you enjoy going to parks?
"Posso usare la tua auto, papà?","May I use your car, Dad?"
Qual è il numero del vostro passaporto?,What's your passport number?
Mi chiedo che cosa potrei fare per cena.,I wonder what I should make for dinner.
Perché sei arrabbiata con lui?,Why are you angry with him?
Tom è stato di aiuto?,Has Tom been helpful?
Lei cosa prenderà?,What will you have?
Io ho amato l'opera.,I loved the play.
Chi ha cucinato la colazione?,Who cooked breakfast?
Potete spiegare perché Tom non è qui?,Can you explain why Tom isn't here?
Lei vuole un po' di compagnia?,Do you want some company?
Guardate la prigioniera.,Watch the prisoner.
Tom non si sta dimenticando qualcosa?,Isn't Tom forgetting something?
State sprecando tempo.,You are wasting time.
Io ho un bicchiere di carta.,I have a paper glass.
Qual è la tua parola francese preferita?,What's your favorite French word?
Fa ciò che è giusto per sé.,He does what's right for him.
Che cosa ne sarà di me?,What will become of me?
Ho portato questi fiori per lei.,I brought these flowers for you.
Quei libri non sono suoi?,Those books aren't yours?
Tu hai fatto riferimento a mio padre.,You referred to my father.
"È ancora alzato, vero?","He's still up, isn't he?"
Portai dei fiori.,I brought flowers.
Lynn corre velocemente.,Lynn runs fast.
A Tom non piace la pizza hawaiana.,Tom doesn't like Hawaiian pizza.
Si è concentrato sui suoi studi.,He concentrated on his studies.
Il nome di vostro padre è Tom?,Is your father's name Tom?
Le culture repressive sono spesso superstiziose.,Suppressive cultures are often superstitious.
Tom avrebbe dovuto saperlo.,Tom should've known.
Ho un orario.,I have a schedule.
Non ho un laptop.,I don't have a laptop.
Chi era il tuo insegnante di francese?,Who was your French teacher?
Ero segretamente innamorato di lui.,I was secretly in love with him.
Tom non sarà interessato a farlo.,Tom won't be interested in doing that.
È qui Tom?,Is Tom here?
Conosco bene questa città.,I know this city well.
Avete visto qualcuno in spiaggia?,Did you see anyone on the beach?
Ditela in ungherese!,Say it in Hungarian!
Io ho bisogno di Internet.,I need Internet.
Fatelo a modo vostro.,Do it your own way.
I professori insegnano per tutto il giorno.,The teachers teach all day long.
"Accendi la radio, per piacere.","Turn the radio on, please."
Tom passò una settimana a Boston con Mary.,Tom spent a week with Mary in Boston.
Tom mise la fotografia sul tavolo.,Tom put the photograph on the table.
Tom ha molte spiegazioni da fare.,Tom has a lot of explaining to do.
Io speravo di finirlo ieri.,I had hoped to finish it yesterday.
Ha lasciato un messaggio per lui.,She left a message for him.
Non è sufficientemente grande.,That's not big enough.
Comunico con i miei amici su Internet.,I communicate with my friends on the internet.
Io non ho ancora finito con lei.,I am not finished with you yet.
"Mary impara lentamente, vero?","Mary is a slow learner, isn't she?"
Lo ascoltò con attenzione.,She listened carefully to him.
Non avrei dovuto dirglielo.,I shouldn't have told him.
Sami non sapeva niente sul Corano.,Sami knew nothing about the Quran.
Non so cantare.,I can't sing.
Le sue parole mi hanno confusa.,His words confused me.
Quando dovremmo fare il check-out?,When should we check out?
Lui smise di parlare all'improvviso.,He ceased talking suddenly.
"Per favore, dimmi che non è vera.",Please tell me it's not true.
È successo qualcosa.,Something has happened.
Beve del tè ogni mattina.,He has tea every morning.
Sua madre l'ha resa ciò che è.,Her mother has made her what she is.
"Solo dell'acqua, per favore.","Just water, please."
Il medico ha infranto il Giuramento di Ippocrate.,The doctor broke the Hippocratic Oath.
Porti Tom la prossima volta.,Bring Tom next time.
Diedi a Tom quel libro.,I gave Tom that book.
Tom non sa ancora la risposta.,Tom doesn't know the answer yet.
Tu che lavoro fai?,What work do you do?
Io sono molto orgogliosa di lui.,I'm very proud of him.
A Tom non importa quello che pensa Mary.,Tom doesn't care what Mary thinks.
"Hai pagato in contanti, vero?","You paid cash, didn't you?"
Noi non eravamo preoccupate a riguardo.,We weren't worried about it.
Fu bevuto tutto quel latte?,Was all of that milk drunk?
Perché questa porta è sempre chiusa a chiave?,Why is this door always locked?
Dissi un tanru complesso.,I said a complex tanru.
Perché non lo dici mai?,Why don't you ever say it?
È il mio paziente.,He's my patient.
Tutti fanno degli errori.,Everyone makes mistakes.
Dice che crede di poter vincere.,He says he believes he can win.
Una diceria non sempre prova un fatto.,A rumor does not always prove a fact.
Non sto dicendo che è colpa di Tom.,I'm not saying it's Tom's fault.
Tom ha cantato bene ieri sera?,Did Tom sing well last night?
Non ci penso molto.,I don't think about it much.
Tom non berrà vino economico.,Tom won't drink cheap wine.
Non vi piace neppure nuotare.,You don't even like swimming.
Tom non è mai stato catturato.,Tom was never caught.
Tom ha chiamato alle due e mezza.,Tom called at 2:30.
Voi riconoscereste Tom?,Would you recognize Tom?
Sono stufo di questa guerra.,I'm sick of this war.
Sembra davvero stanca.,You look really tired.
Il prete è ateo.,The priest is an atheist.
Ho deciso di dire a Tom cosa fare.,I've decided to tell Tom what to do.
Tom mi sta insegnando a dipingere.,Tom is teaching me to paint.
Ha tagliato la torta in due.,She cut the cake in two.
Cosa pensi che le abbia detto?,What did you think I told her?
Non mi riesci a sollevare?,Can't you lift me?
Le dispiacerebbe se apro la finestra?,Would you mind if I open the window?
Apparentemente ha cambiato idea.,He's apparently changed his mind.
Le sono grata per la sua gentilezza.,I'm thankful for your kindness.
"Tom e Mary sono pronti, vero?","Tom and Mary are ready, aren't they?"
Non uso Facebook.,I don't use Facebook.
"Tu non sarai in ritardo, vero?","You won't be late, will you?"
Si è bruciato la mano sulla pentola calda.,He burnt his hand on the hot stove.
La mia biancheria intima è sporca.,My underwear is dirty.
Lo so che non le piaccio.,I know she doesn't like me.
Tom ha la voce bassa.,Tom has a soft voice.
Andrò a Boston l'estate prossima.,I'll go to Boston next summer.
Uno dei nostri gatti ha il pelo lungo.,One of our cats is long-haired.
Mary si abbottonò il cappotto.,Mary buttoned her coat.
Tu dovresti venire a lavorare per me.,You should come work for me.
Dov'è la pioggia?,Where is the rain?
Il mio gatto è così adorabile.,My cat is so adorable.
Mi stanno cercando.,They are looking for me.
Avete mangiato il vostro cibo?,Have you eaten your food?
Chi ha inventato questa strana macchina?,Who invented this strange machine?
Io non voglio combatterti.,I don't want to fight you.
Hai bisogno di scrivere una lettera.,You need to write a letter.
Mary sembra essere pronta a piangere.,Mary looks like she's ready to cry.
Dove posso trovare lo zucchero?,Where can I find sugar?
È sorda o stupida?,Are you deaf or stupid?
Mary disse che non riusciva a respirare.,Mary said she couldn't breathe.
Siamo le grandi comunicatrici.,We are the great communicators.
Corse come un coniglio spaventato.,He ran like a scared rabbit.
Lasci suonare le bambine.,Let the children play.
L'ha data a lei?,Did you give it to her?
Andò al posto di suo padre.,He went instead of his dad.
So che è importante.,I know it's important.
Sta arrivando la Madama!,The police is coming!
Sapeva che non aveva nulla da perdere.,She knew she had nothing to lose.
Le condizioni di vita erano dure.,Living conditions were hard.
L'archeologia rivela i segreti del passato.,Archeology reveals the secrets of the past.
Non ho finito con voi!,I'm not through with you!
Io sto andando in aeroporto.,I'm going to the airport.
Noi non abbiamo bisogno del tuo aiuto.,We don't need your help.
Vostra madre è morta ieri.,Your mother died yesterday.
Io sento davvero il freddo.,I do feel the cold.
Come scrivete questo carattere?,How do you write this character?
Ora vai a letto.,Now go to bed.
Penso che Tom non si annoierà.,I think Tom won't get bored.
Dovremmo lavorare ora.,We should work now.
È l'hamburger migliore della città.,It's the best burger in town.
Chi ha fatto questo?,Who did this?
"Fanculo tua madre, bastardo.","Fuck your mother, bastard."
Questo supermercato rimane aperto fino a mezzanotte.,This supermarket stays open until midnight.
Tom non sapeva neanche da dove cominciare.,Tom didn't even know where to start.
Era la mia teoria all'epoca.,That was my theory at the time.
Nessuno le ha risposto.,Nobody answered her.
Dica loro che la farò.,Tell them I'll do it.
Questo mi ha fatto ridere a crepapelle.,That made me laugh out loud.
Mi disse che era un'artista.,She told me she was an artist.
Raggiunsi il libro.,I reached for the book.
Avete salato la minestra?,Did you salt the soup?
Il nome della sorella di João è Joana.,The name of João's sister is Joana.
Io sono con lui.,I'm with him.
Lui sembra giovane.,He looks young.
"Voi avete letto il rapporto, vero?","You've read the report, haven't you?"
Sono preoccupato per la salute di mia madre.,I am worried about my mother's health.
Avete del ketchup?,Do you have any ketchup?
Mi spiegò le sue ragioni.,She explained her reasons to me.
Potresti portarci il menu?,Could you bring us the menu?
"Buonanotte, amore mio. Sogni d'oro.","Goodnight, my love. Sweet dreams."
Provai a non sbadigliare.,I tried not to yawn.
Il latte è andato a male.,The milk has gone bad.
Non apra ancora quella scatola.,Don't open that box yet.
Non lo merita.,He doesn't deserve that.
Si tagliò mentre tagliava le carote.,He cut himself chopping the carrots.
Ho comprato questo per noi.,I bought this for us.
Igor iniziò a cercare dell'acqua.,Igor started looking for water.
Io non ho niente da fare oggi.,I have nothing to do today.
Sono quasi sicura.,I'm almost positive.
Mary deve prendersi cura di sua madre.,Mary has to look after her mother.
Lui gioca a baseball domani.,He plays baseball tomorrow.
Magari non ti piace leggere certe cose.,Maybe you don't like reading certain things.
Hai mai visitato la Francia?,Have you ever visited France?
Tom ha chiamato tutti.,Tom called everybody.
Leggi la lettera fino alla fine.,Read the letter until the end.
Tom può essere furioso.,Tom may be furious.
Sono malata da lunedì.,I've been sick since Monday.
Io credo alla tua storia.,I believe your story.
Perché Tom ha cambiato i suoi piani?,Why did Tom change his plans?
Sono molto grato per il tuo aiuto.,I'm very grateful for your help.
Ziri ha passato il Natale a Londra.,Ziri spent Christmas in London.
Io possiedo tutti i libri.,I own all the books.
La sua ipotesi è sbagliata.,Your hypothesis is incorrect.
"Guardami adesso, Jamal.","Watch me now, Jamal."
Hai già vomitato?,Have you vomited yet?
Le persone negli Stati Uniti parlano l'inglese.,People in the United States speak English.
Vogliamo solo trovarla.,We just want to find her.
Viaggi in Algeria.,Travel to Algeria.
Il mio capo vuole che noi prendiamo l'aereo.,My boss wants us to take the plane.
Voglio delle prove.,I want proof.
Il denaro è buono.,The money is good.
Posso prenotare un volo per Chicago?,Can I reserve a flight to Chicago?
Io vorrei aiutarlo a dimostrarla.,I'd like to help him prove it.
Perché io voglio essere un traduttore.,Because I want to be a translator.
Tom non è mai stato un gran nuotatore.,Tom never was much of a swimmer.
Apprezzo davvero la vostra collaborazione.,I really appreciate your cooperation.
C'è poca speranza che siano vive.,There is little hope that they are alive.
Potete dirmi dove vivete?,Can you tell me where you live?
Sono il capitano di questa nave.,I'm the captain of this ship.
Tom e Mary erano là?,Were Tom and Mary there?
Quanto costa un viaggio in treno?,How much does a trip by train cost?
Smise di parlare con lui.,She stopped talking to him.
È molto probabile che pioverà oggi.,It will most likely rain today.
La gente la chiama Yotchan.,People call her Yotchan.
Solo Tom ha una chiave.,Only Tom has a key.
Devo ammettere che sono curioso.,I have to admit I'm curious.
"Il giorno successivo, Isabela tornò a casa.","The next day, Isabela came back home."
Tom ha dato da mangiare ai cani.,Tom fed the dogs.
Come si chiamano i tuoi cani?,What are your dogs' names?
Le piace la gente brutta.,You like ugly people.
Perché detesti Tom così tanto?,Why do you dislike Tom so much?
Sto aprendo la finestra.,I'm opening the window.
Ammisero che erano confusi.,They admitted that they were confused.
Voglio della vodka con acqua tonica.,I want vodka with tonic water.
È la questione principale.,That's the main question.
Vorrei soltanto fare una domanda a Tom.,I'd just like to ask Tom one question.
"Mary è fiera di suo figlio, vero?","Mary is proud of her son, isn't she?"
Non mi piace il colore di questa casa.,I don't like the colour of this house.
Io spero che lei muoia.,I hope you die.
Voleva rompere con lui.,She wanted to break up with him.
Penso che andrò adesso.,I think I'll go now.
La mia salute sta migliorando.,My health is improving.
Dai questa copia a loro.,Give this copy to them.
Devi farla tu stesso.,You must do it yourself.
Le sue condizioni fisiche erano generalmente soddisfacenti.,Her physical condition was generally satisfactory.
Tu sei un uiguro?,Are you an Uighur?
Non sono mai stato in carcere.,I have never been to jail.
Ai gatti piace lo spago.,Cats like string.
"Ho finalmente finito quel rapporto, che sollievo!","I finally finished that report, what a relief!"
Amo andare sui pattini a rotelle.,I love rollerblading.
Io non bevo più latte.,I don't drink milk anymore.
Tom mangiò l'insetto.,Tom ate the bug.
Le persone non sono perfette.,People aren't perfect.
La seta è molto preziosa.,Silk is very precious.
Lei sa come funziona?,Do you know how it works?
Dove sono i vostri nipoti?,Where are your grandsons?
Presumo che lei abbia portato qualcosa da mangiare.,I assume you brought something to eat.
Io ho molto da imparare.,I have a lot to learn.
Tom è un vecchio amico.,Tom is an old friend.
Perché siete così influenti?,Why are you so influential?
Neppure Tom è spaventato.,Tom isn't scared either.
Come suona la mia voce?,How does my voice sound?
Tom è un po' depresso.,Tom is a little depressed.
In che anno cadde il Muro di Berlino?,In what year did the Berlin Wall fall?
Voi sapete cantare questa canzone?,Can you sing this song?
Vorresti bere tè o caffè?,Would you like to drink tea or coffee?
Tom ha detto che Mary voleva aiutare John.,Tom said Mary wanted to help John.
Cosa mostrerà Tom a Mary?,What's Tom going to show Mary?
Tom ha alzato la musica.,Tom turned the music up.
Ti piace il pane all'aglio?,Do you like garlic bread?
Pensavo che stessimo per parlare.,I thought we were going to talk.
Il villaggio è isolato dal resto del mondo.,The village is insulated from the world.
Tom mi ha prestato un po' di denaro.,Tom lent me some money.
Di chi sono queste?,Whose are these?
Smettila di guardare da altre parti.,Stop looking elsewhere.
Abbiamo finito qua.,We're through here.
Non tutti comprenderanno.,Not everyone will understand.
Lo sa sul serio.,He does know that.
Finì una bottiglia.,She finished a bottle.
Mary non era così sicura di sé.,Mary wasn't so sure of herself.
Darò loro un'altra occasione.,I'll give them another chance.
È Tom quello con cui dovrebbe essere arrabbiato.,It's Tom you should be angry with.
Chiami immediatamente Tom.,Call Tom immediately.
Mary sembra sapere cosa vuole.,Mary seems to know what she wants.
Tom esitò prima di prendere la decisione.,Tom hesitated before making the decision.
Tom non ci ha aiutate.,Tom hasn't been helping us.
"Ti odio!, gridò.",“I hate you!” he shouted.
Gli ho preso un po' d'acqua.,I got him some water.
Disse che non lo sapeva.,She said she didn't know.
Non dimenticate la vostra bottiglia d'acqua.,Don't forget your water bottle.
Ero impressionato dall'intelligenza del bambino.,I was amazed at the boy's intelligence.
Io non ho preso nulla per Tom.,I didn't get anything for Tom.
Provi un po' di questa torta.,Try some of this cake.
Non è tua.,It's not yours.
Le lezioni iniziano alle otto del mattino.,Lessons begin at eight in the morning.
L'avvocato è uscito con il segretario.,The lawyer went out with the secretary.
Hanno corso nudi nel parco.,They ran naked in the park.
Il cancello della scuola è chiuso.,The school gate is closed.
Ho una mela verde.,I have a green apple.
Mary non disse a Tom perché lo fece.,Mary didn't tell Tom why she did that.
Agosto ha trentun giorni.,August has thirty-one days.
"Tempo permettendo, noi partiremo tra un'ora.","Weather permitting, we will leave in an hour."
Tom sta provando a non piangere.,Tom is trying not to cry.
Sta abitando da solo.,He's living by himself.
Siete molto fotogenici.,You're very photogenic.
Perché è scappato a Boston?,Why did you run off to Boston?
L'ho sentita entrare.,I heard her come in.
Ha detto che non ha fame.,She said that she's not hungry.
Cominciai ad arrabbiarmi.,I began to get angry.
Tom stava mungendo la mucca.,Tom was milking the cow.
Riporta questo libro a lui.,Take this book back to him.
Sami ha avuto delle visioni.,Sami had visions.
Tu sei magnifico.,You are wonderful.
Cos'ha disegnato sulla lavagna?,What did he draw on the blackboard?
Non rimane più vino.,There's no more wine left.
Forse dovresti semplicemente licenziarli.,Maybe you should just fire them.
Io ho dormito fino all'alba.,I slept till dawn.
Perché le cose cambierebbero adesso?,Why would things change now?
Ho deciso di venire in Giappone l'anno scorso.,I decided to come to Japan last year.
Lei è un fascio di nervi.,She's a nervous wreck.
"Voglio un po' di caffè, per piacere.","I want some coffee, please."
Stiamo aspettando che apra il negozio.,We're waiting for the shop to open.
Non sono mai stata in Africa.,I've never been to Africa.
Il ristorante è vuoto.,The restaurant is empty.
Come hai fatto a ottenere quel soprannome?,How did you get that nickname?
Non ci sono molti uomini là.,There aren't a lot of men there.
Tom ha cambiato la sua storia?,Did Tom change his story?
Ci siamo fidanzate.,We got engaged.
Tom sembra sempre essere infelice per qualcosa.,Tom always seems to be unhappy about something.
Non ero sicura.,I wasn't sure.
Controllate questo video.,Check this video.
Voi avete comprato qualcosa per noi?,Did you buy anything for us?
Sembra che non mi vogliano qui.,It seems I'm not wanted here.
Io spero di non incontrarlo ancora.,I hope I never meet him again.
Io penso che sia un buon piano.,I think it's a good plan.
Tom è il mio figlio adottivo.,Tom is my adopted son.
Non ero troppo sicuro a riguardo.,I wasn't too sure about it.
La donna l'ha comprato.,The woman bought it.
Perché siete pigre?,Why are you lazy?
Iniziate la partita.,Begin the game.
"Mary è di bell'aspetto, vero?","Mary is good-looking, isn't she?"
Ha proposto che dovremmo giocare a baseball.,He proposed that we should play baseball.
Non diedi alcuna scelta a Tom.,I gave Tom no choice.
A me dispiace per i genitori di Tom.,I feel sorry for Tom's parents.
Quante stanze ha?,How many rooms do you have?
Ho visto la macchina colpire un uomo.,I saw the car hit a man.
Voi ci avete trovate.,You found us.
Perché è pigro?,Why are you lazy?
Ha detto di essere orgogliosa di lui.,She said she's proud of him.
È uno spreco di denaro.,That's a waste of money.
Viviamo a Connemara.,We live in Connemara.
Io non sono il Signore.,I'm not the Lord.
Vuoi anche il secchiello?,Do you want also the bucket?
Io la consiglierei vivamente.,I would highly recommend it.
I miei figli vivono a Berlino.,My children live in Berlin.
Sei libera dopo la scuola?,Are you free after school?
Loro hanno delle reazioni miste.,They have mixed reactions.
Mia madre fece alcuni nuovi abiti.,My mother made some new clothes.
Tom non riesce a rispondere alla tua domanda.,Tom can't answer your question.
"Quando sono triste, le mie amiche mi incoraggiano.","When I'm sad, my friends encourage me."
Tom abita vicino al fiume.,Tom lives near the river.
Io non ti perdonerò mai.,I will never forgive you.
Che altro devo fare?,What else do I need to do?
"Vi piacciono le mele, vero?","You like apples, don't you?"
L'avete detto a Tom?,Have you told Tom?
Queste persone sono tutto tranne innocenti.,These people are anything but innocent.
Ho visitato l'Australia il mese scorso.,I visited Australia last month.
Sia Tom che Mary la videro.,Both Tom and Mary saw it.
Non lo rispetta.,She doesn't respect him.
Quando ti trasferirai in Germania?,When will you move to Germany?
Non dovrebbe fidarsi di loro.,You shouldn't trust them.
Hai mai avuto bisogno di aiuto?,Have you ever needed help?
Tom mi raccontò la storia della sua vita.,Tom told me his life's story.
Vuoi bere un cocktail perfetto?,Do you want to drink a perfect cocktail?
Potrei renderla felice.,I could make you happy.
So rispondere alla sua domanda.,I can answer your question.
Sono un grammar nazi.,I'm a grammar Nazi.
Lei spacca davvero il culo!,You really kick ass!
Tom non mi sembra molto occupato.,Tom doesn't look very busy to me.
Tom è l'amico di Mary.,Tom is Mary's friend.
"Ommioddio, un novellino mi ha fregato!","Oh my god, a newbie owned me!"
