word,translation
Vivo en Río.,I live in Rio.
Pruébate estos dos abrigos y compáralos.,Try on both these coats and compare them.
"Apenas se fueron, comenzó a llover.","They just left, it began to rain."
Ella se quedó en el hotel varios días.,She stayed at the hotel for several days.
Se me han quitado las ganas.,I don't want to anymore.
Mi fruta favorita es la manzana.,My favourite fruit is the apple.
¿Por qué acusa a mi hijo?,Why do you accuse my son?
Ella tiene el cabello largo.,She has long hair.
Él también estaba sorprendido.,He was surprised too.
Aquí hace demasiado ruido.,It's too noisy in here.
¿Por qué te tienes que ir?,Why do you have to go?
Intenté hacerlo ayer.,I tried doing that yesterday.
El reportero se negó a revelar sus fuentes.,The reporter refused to name his sources.
Sabía que Tom llegaría al final.,I knew Tom would show up eventually.
¿Qué pensás de la Guerra del Golfo?,What do you think about the Gulf War?
Mi presencia parece ser prescindible.,My presence seems to be unnecessary.
Tocar el piano es su pasatiempo favorito.,Playing the piano is her favorite pastime.
¿De quién es el niño?,Whose child is it?
No tomé ninguna medida de precaución.,I didn't take any precautions.
"Mi familia está bien, gracias.","My family is fine, thanks."
Él estaba parado ahí con una mirada ausente.,He was standing there with a vacant look.
Él bebe cerveza.,He drinks beer.
Él la encontró en la puerta.,He met her at the door.
"¿Ida y vuelta, o sólo ida?",Round trip or one-way?
Preferiría quedarme en lugar de irme.,I'd rather stay than go.
Cocinan en el pasillo.,They cook in the corridor.
Ayer fue jueves.,Yesterday was Thursday.
Condimenté el pescado con sal y pimienta.,I seasoned the fish with salt and pepper.
Tom conoció a Mary en una convención.,Tom met Mary at a convention.
¿Usted tiene ordenador?,Do you have a computer?
Está jugando al Tetris.,He's playing Tetris.
De repente empezaron a reírse.,All at once they began to laugh.
Hoy pasaron muchas cosas.,"Today, many things happened."
Por las tardes trabajo de cocinero.,I work as a cook on Tuesdays.
Tom no ve la televisión.,Tom doesn't watch TV.
Tom habla un español impecable.,Tom speaks impeccable Spanish.
¿Significa esto algo para ti?,Does this mean anything to you?
¿Habías visto alguna vez este pez?,Did you ever see the fish?
No puedo tomar esa decisión por ti.,I can't make that decision for you.
Quiero ir a Seattle.,I want to go to Seattle.
Estaba perdido entre la multitud.,I was lost in the crowd.
Tengo una reunión esta tarde.,I have a meeting this afternoon.
Yo tengo más experiencia que Tom.,I'm more experienced than Tom.
Ni siquiera sé su nombre.,I don't even know his name.
¿Conoce el prefijo?,Do you know the dialling code?
No tengo ganas de tomar vodka.,I don't feel like drinking vodka.
Tú la puedes poner ahí.,You can put it there.
¿Cómo entrasteis en mi casa?,How did you get into my house?
¿Ya solicitaste un pasaporte?,Have you applied for a passport yet?
La cortina puede quemarse.,The curtain can burn.
No importa si me mojo.,I don't mind if I get wet.
Esas dos siempre andan a la greña.,Those two are always bickering with each other.
Haré todo lo que me digas.,I'll do everything you tell me to do.
No me dejes solo.,Don't leave me alone.
Nunca es tarde.,It is never too late.
La amistad es la sal de la vida.,Friendship is the salt of life.
No dejes que las niñas luchen.,Don't let the children fight.
Hay letreros bilingües por todo este país.,There are bilingual signs all over this country.
Ellos se saludaron.,They exchanged greetings.
No tendré la oportunidad de hacerlo.,I won't have the chance to do that.
Millie tiene los ojos verdes.,Millie has green eyes.
A veces estoy tranquilo.,Sometimes I am calm.
Tom le deseó buena suerte a Mary.,Tom wished Mary good luck.
Suelo desayunar a las siete.,I usually have breakfast at seven.
No podía saberlo.,I could not have known that.
Lo compré en una tienda de segunda mano.,I bought it in a thrift store.
Este regalo es para vos.,This is a present for you.
No puedo hablar por Tom.,I can't speak for Tom.
Tú y yo somos hombres.,You and I are men.
Traduje el contrato al francés.,I translated the contract into French.
Tom nunca hizo eso aquí.,Tom never did that here.
Solo es un rasguño.,It's only a scratch.
Debe de tener más de cincuenta años.,He must be over fifty.
Ella muestra un extraño parecido con Marilyn Monroe.,She bears an uncanny resemblance to Marilyn Monroe.
"¡Ya déjalo, ya está muerto!",Stop! Stop! He's already dead!
Ha quebrado la empresa.,The company's failed.
No toques el botón.,Don't touch the button.
¿Qué periódico coge ella?,What paper does she take?
Yo no lo puedo hacer.,I can't do it.
Lojban es el Salvador Dalí de los idiomas.,Lojban is the Salvador Dalí of languages.
El azúcar es dulce.,Sugar is sweet.
El sabio aprende mucho de sus enemigos.,The wise learn a lot from their enemies.
Le gustas a mi perro.,My dog likes you.
Sólo queda una alternativa.,There is but one alternative.
No tenía nada mejor que hacer.,I had nothing better to do.
Ha perdido su suéter favorito.,He lost his favorite sweatshirt.
"No entiendo el arte abstracto, la verdad.","I don't understand abstract art, truthfully."
Tom fue mi profesor.,Tom was my teacher.
Me pregunto si Tom pudiera ayudarnos.,I wonder whether Tom could help us.
Deberías hacer eso pronto.,You should do that soon.
Los monos son parientes cercanos de los humanos.,Monkeys are closely related to humans.
Quiero unos cuantos vasos vacíos.,I want a few empty glasses.
En realidad Tom ya no es estudiante.,Tom isn't actually a student anymore.
Hay un cine en la esquina.,There's a movie theater on the corner.
Por alguna razón está enfadada conmigo.,"For some reason, she's really furious with me."
Quiero un traje hecho de este material.,I want a suit made of this material.
El país está dividido.,The country is divided.
¿Me queda bien este vestido?,Does your dress become me?
Tom está a punto de quedarse dormido.,Tom is about to fall asleep.
¿Dónde está mi toalla?,Where's my towel?
¿Le queda bien el sombrero?,Does the hat fit well?
Mira el mapa.,Look at the map.
Aquí es peligroso correr.,It is dangerous to run here.
Nuestra primera lección es matemática.,Our first lesson is math.
Nosotros consideramos el problema desde todos los ángulos.,We considered the problem from all angles.
Me encanta la cerveza.,I love beer.
Fui invitado a la fiesta de Sachiko.,I was invited to Sachiko's party.
Aquí los errores son el alma del diálogo.,"Here, mistakes are the soul of dialogue."
Quisiera hacer una solicitud.,I would like to make a request.
Le robó el reloj.,He stole her watch.
El show empieza en diez minutos.,The show starts in ten minutes.
"En ese caso, cambiaré de idea.","In that case, I'll change my mind."
Todo estaba listo.,Everything was ready.
Nos quedamos con nuestro tío.,We are staying at our uncle's.
Estoy increíblemente harto de vivir.,I'm incredibly sick of living.
Ya habían tenido ese problema antes.,They had had that problem before.
La conclusión puede parecer trivial: el esperanto existe.,The conclusion may seem trivial: Esperanto exists.
Él nos ayudó a ganar.,He helped us win.
La quiero desde que la conocí.,I've loved her ever since I met her.
Los dragones son animales ficticios.,A dragon is a creature of fancy.
Mis padres me obligaron a ir allí.,My parents made me go there.
Me gustaría conocer a su padre.,I would like to meet his father.
Como usted mande.,As you wish.
Lo tienen que haber sabido desde el principio.,They must've known it all along.
Creo que hablo alemán realmente como la mierda.,I think my German is really fucked up.
La caja no estaba vacía.,The box wasn't empty.
¿A qué hora te tomas una siesta?,What time do you have a nap?
Quiero una tercera alternativa.,I want a third alternative.
Tom quiere aprender a surfear.,Tom wants to learn how to windsurf.
Sami pagará por este insulto.,Sami will pay for this insult.
Mi radio se ha roto.,My radio has broken.
Ella está emparentada con él.,She is related to him.
Eras mi mejor amiga.,You were my best friend.
Tuve que ir al hospital.,I had to go to the hospital.
Usted está libre mañana.,You are free tomorrow.
¿Os acordáis de mí?,Do you remember me?
Mis padres quieren que estudie medicina.,My parents want me to study medicine.
"¿Cuál es la forma imperativa de ""haber""?","What is the imperative form of ""haber?"""
Regresaron del cine juntos.,They came back from the cinema together.
Él va a menudo al teatro.,He goes to the theatre often.
"Como tienes dificultades, yo te ayudaré.","As you have difficulties, I'll help you."
Ésta es la gente que vive al lado.,These are the people who live next door.
Tom se fue con Mary.,Tom left with Mary.
Ellos van a la iglesia todos los domingos.,They go to church every Sunday.
¿Alguna vez has visto un koala?,Have you ever seen a koala?
La próxima vez lo haces tú.,You do it next time.
Tom se cayó cuando la escalera se rompió.,Tom fell when the ladder broke.
¿Por qué estás hoy tan cansada?,Why are you so tired today?
El caballito de mar es un animal único.,The seahorse is a unique animal.
Los libros están en la mesa.,The books are on the table.
Estábamos todos muy hambrientos.,We were all so hungry.
Tom decidió no ir a Boston.,Tom decided not to go to Boston.
La mayoría de la gaviotas son carnívoras.,Most seagulls are carnivorous.
Este es nuestro legado.,This is our legacy.
Esta clase de persona es aburrida.,This type of person is boring.
"Por favor, deje de explotar esos globos.",Please stop popping those balloons.
Quería tu opinión.,I wanted your opinion.
Este es el libro que quiero leer.,This is the book I want to read.
Markku me ha ayudado en muchos aspectos.,Markku has helped me in many ways.
Me estoy empezando a sentir mucho mejor.,I'm starting to feel much better.
Ellos siguieron caminando.,They continued walking.
Él comúnmente va al colegio en bus.,He usually goes to school by bus.
No te veas involucrado con malos tipos.,Don't get involved with bad men.
No me puedo comprar una casa.,I'm not able to buy a house.
¿Por qué Tom no nos ayuda?,Why won't Tom help us?
No lo habría logrado sin tu ayuda.,I wouldn't have done it without your help.
Tom quiere ver a Mary.,Tom wants to see Mary.
El dragón la vio.,The dragon saw her.
Aprendí mucho sobre Tom.,I learned a lot about Tom.
Tom no estaría aquí si tuviera dinero.,"If Tom had money, he wouldn't be here."
Llevé a mi perro al veterinario.,I took my dog to the vet.
Tenemos que cambiar nuestra caldera de agua caliente.,We need to replace our hot water heater.
¿Puedo llevar a mis amigos?,Can I bring my friends?
Tal vez no me creas.,Maybe you won't believe me.
La poesía de Baudelaire es magnífica.,Baudelaire's poetry is magnificent.
El reloj estaba garantizado.,The watch was guaranteed.
Él ya se ha ido a la cama.,He has already gone to bed.
Quédate donde estás.,Stay where you are.
Creciste desde la última vez que te vi.,You've grown since I last saw you.
Tom compartía el dolor de Mary.,Tom shared Mary's pain.
Ahí tienes razón.,You have a point there.
"Ya era tarde, pero ella se fue igual.","It was already late, but she left nonetheless."
Jamás he sido besada así.,I have never been kissed like that.
Él se fue para no volver.,He left and never returned.
Tengo que advertir a Tom.,I have to warn Tom.
Yo también debo comer.,"I have to eat, too."
"¡John, ven a mí!","John, come to me!"
No le gustaba la escuela.,He disliked school.
¿No es eso maravilloso?,Isn't that marvelous?
No hay nada como la serenidad del océano.,There's nothing like the sea's serenity.
Quisiera que me ayudaras.,I'd like you to help me.
"Hola, mi nombre es María.","Hi, my name is Mary."
"Desafortunadamente, no recuerdo nada.","Unfortunately, I don't remember anything."
A Tom le gusta cocinar.,Tom likes to cook.
La idea de Tom es brillante.,Tom's idea is brilliant.
No puedo esperarte.,I can't wait for you.
¡Corran por su vida!,Run for your life!
Éstos los hice yo.,I made these.
No creo que deberías.,I don't think you ought to.
Escogimos a Tom como capitán del equipo.,We elected Tom captain of the team.
Mi hermana limpia sus zapatos todos los domingos.,My sister washes her shoes every Sunday.
Su esposa estaba furiosa.,His wife was mad.
Los libros de arte deben ser bien ilustrados.,Books about art have to be well-illustrated.
¿Necesitáis un lugar para alojaros?,Do you need a place to stay?
Tom ha negado la acusación.,Tom has denied the allegation.
Tom se rio de nuevo.,Tom laughed again.
Tom es muy sarcástico.,Tom is very sarcastic.
Lynn corre muy rápido.,Lynn runs very fast.
Vivo en Qatar.,I live in Qatar.
Tom fue arrestado el lunes pasado.,Tom was arrested last Monday.
¿Puedes cantarnos una canción en francés?,Would you sing us a song in French?
Él no puede haberte oído.,He can't have heard you.
Falta embalar el juguete.,We still need to box up the toy.
Mi bicicleta se esfumó.,My bicycle disappeared into thin air.
El mundo es una nación.,The world is a nation.
Todos tenemos defectos.,We all have flaws.
Tom también podrá hacer eso.,"Tom will be able to do that, too."
La fiesta es mañana.,The party is tomorrow.
Quiero que cierres los ojos.,I want you to close your eyes.
Rara vez duermo lo suficiente.,I rarely get enough sleep.
¿Cómo se cocina arroz sin almidón?,How does one cook rice without starch?
¿Por qué te vas?,Why are you leaving?
No le gusta hablar.,He doesn't like to talk.
A la policía le resbaló el asunto.,The police were indifferent to the matter.
Algunos profesores pelan patatas mientras enseñan.,Some teachers peel potatoes while teaching.
Pude llegar allá a tiempo.,I managed to get there in time.
"Por favor, no fuméis aquí.",Please do not smoke here.
No llores. Todo estará bien.,Don't cry. Everything will be OK.
Tengo un poco de colitis.,I have a touch of diarrhea.
Liisa estaba harta del ruido.,Liisa was sick of the noise.
Tu composición es tan buena como siempre.,Your composition is as good as ever.
Ella lo cremó en contra de su voluntad.,She cremated him against his wishes.
¡No toques esto!,Don't touch this!
¿Celebran el Día de la Tierra?,Do you celebrate the Earth Day?
Él fue sepultado en este cementerio.,He was buried in this graveyard.
El diafragma es un músculo.,The diaphragm is a muscle.
¡No da de comer al trol!,Do not feed the troll.
Creo que te va muy bien.,I think it fits you well.
No quiero nada.,I don't want anything.
Me torcí el tobillo.,I twisted my ankle.
Él desayunó rápidamente.,He had a hasty breakfast.
"Mira, mucho más sencillo.",Try something simpler.
No es tan fácil.,It's not that easy.
Te pareces a un papión.,You look like a baboon.
Le di un puñetazo a Tomás.,I took a swing at Tom.
Haga una maleta con esta ropa.,Make a bundle of these clothes.
Ellos no quieren ayuda.,They don't want assistance.
No puedo olvidar a Tom.,I can't forget Tom.
Él es el hombre de la casa.,He's the man of the house.
¿Acaso no es una buena cantante francesa?,Isn't she a good French singer?
Me suelo remitir al diccionario.,I often refer to the dictionary.
¿Realmente le pasó eso?,Did that really happen to him?
Parece que Tom y Mary están arrepentidos.,Tom and Mary look like they're sorry.
Estás empeorando la situación.,You're making the situation worse.
Marie tendrá hambre.,Marie will be hungry.
Es lo que hace todo el mundo.,That's what everyone does.
Cáit hace la comida que yo prefiero.,Cáit makes the food that I prefer.
Acabó el último.,He finished last.
Tom no le agradeció a Mary lo suficiente.,Tom didn't thank Mary sufficiently.
La música me fortalece.,Music gives me strength.
¿No vendrás a verme la próxima semana?,Won't you come and see me next week?
¿Cuántos lápices tienes?,How many pencils do you have?
John ignoró mi consejo.,John ignored my advice.
¿Me veo viejo?,Do I look old?
¿Dónde está el mapa?,Where's the map?
No quería pensar en ello.,I didn't want to think about it.
¿Cómo se llama su página web?,What's the name of your website?
Rompí el récord mundial.,I broke the world record.
Mi madre me hizo un nuevo vestido.,My mother made me a new dress.
La sinceridad es una virtud.,Honesty is a virtue.
Me salí de la carretera.,I went off the road.
Tom rechazó la oferta.,Tom turned down the offer.
Tom pasa todo su tiempo pensando en Mary.,Tom spends all his time thinking about Mary.
El cantinero echó a Tom del bar.,The bartender kicked Tom out of the bar.
Eres un idiota.,You're a jerk.
¿Cuántos huevos compró mamá?,How many eggs did Mother buy?
Somos los únicos canadienses aquí.,We're the only Canadians here.
Olvidó su promesa de ir allí.,He forgot his promise to go there.
Eres tan impaciente conmigo.,You're so impatient with me.
"Está preso, pero es inocente.","He is prisoner, but he is innocent."
¿Puedes pronunciar estas palabras?,Can you pronounce these words?
Nosotros estamos de vacaciones.,We're on vacation.
Tom podía hablar francés.,Tom could speak French.
¿Puedes contar en italiano?,Can you count in Italian?
Continuó nevando todo el día.,It kept snowing all day.
Muéstrame como ir allí.,Show me how to get there.
Todos tenemos sentimientos.,We all have feelings.
Ahora es hora de que te vayas.,Now it's time for you to go.
No hay nada adentro.,There's nothing inside.
¿Vas a estar en casa para Navidad?,Are you going to be home for Christmas?
En Australia hay koalas.,There are koalas in Australia.
El aire acelerará el secado.,The air will speed up the drying.
Tuviste un día largo.,You had a long day.
Recibí una llamada de él.,I had a phone call from him.
El virus está empezando a mutar.,The virus is starting to mutate.
Me estoy comiendo una rosquilla.,I am eating a doughnut.
Mi mamá no habla muy bien inglés.,My mom doesn't speak English very well.
Algo le pasó a Tom.,Something happened to Tom.
Tom está avergonzado.,Tom is ashamed.
Estos colores no combinan bien.,These colors don't match well.
Ella compró verduras ayer.,She bought some vegetables yesterday.
"Estás equivocado, ese no es el caso.",You're wrong. That's not the case.
Iremos a ver a Tom.,We'll go see Tom.
¿Te importaría prestarme tu coche?,Would you mind lending me your car?
¿A quién le está hablando Tom?,Who's Tom talking to?
Anota tus objetivos.,Write your goals down.
La carrera ha terminado.,The race is over.
Ella también era sorda.,She was also deaf.
No puedes confiar en la traducción de computadora.,You can't trust computer translation.
Fui invitado a su fiesta de cumpleaños.,I was invited to her birthday party.
Cualquier comentario será agradecidamente apreciado.,Any comments will be gratefully appreciated.
Se trata de una traducción imposible.,It's about an impossible translation.
Trae mi rifle.,Get my rifle.
Escriba su fecha de nacimiento.,Write the date of your birth.
La hermana de George me hizo algunos sándwiches.,George's sister made me a few sandwiches.
Ahora sé por qué.,Now I know why.
No soy vuestra amiga.,I'm not your friend.
¿Muerde tu perro?,Does your dog bite?
¿Hay vida después de la muerte?,Is there life after death?
Yo solía comer como un cerdo.,I used to eat like a pig.
Tom solo lo hizo para impresionar a Mary.,Tom did it just to impress Mary.
Tom nunca supo mi nombre.,Tom never knew my name.
Hoy he recibido muy malas noticias.,I received some very bad news today.
El comportamiento del príncipe le pareció inapropiado.,The prince's behavior struck him as inappropriate.
La cerca está pintada de verde.,The fence is painted green.
La rama está a punto de romperse.,The branch is about to break.
Nunca he oído ese chiste antes.,I'd never heard that joke before.
Te responderé mañana.,I'll answer you tomorrow.
Sabemos dónde estás.,We know where you are.
Encendí un cerillo en la oscuridad.,I struck a match in the darkness.
¿Qué hora es en Boston?,What time is it in Boston?
¿Cuál es tu momento del día preferido?,What's your favorite time of day?
Se producen muchas cajas a partir del aluminio.,Many boxes are produced out of aluminium.
Este foro es maravilloso.,This forum is marvellous.
Tomo café después de cenar.,I drink coffee after dinner.
Jean a menudo almuerza deprisa.,Jean often eats lunch quickly.
¿Encontraste algo interesante?,Found anything interesting?
Tom miente a Mary con frecuencia.,Tom often lies to Mary.
¿Me podéis ayudar a salir de aquí?,Can you help me get out of here?
¿A cuántas librerías fuiste?,How many bookstores did you visit?
"Decidme, ¿quién es este joven?",Tell me; who is this young man?
La esperanza no ha muerto.,Hope hasn't died.
Quiero aprender algunas canciones francesas.,I want to learn some French songs.
No digas mentiras.,Don't tell lies.
Lo cacharon con los pantalones caídos.,He was caught with his pants down.
¿Puedo ver aquel?,Can I see that one?
Me pregunta si Tom sospecha.,I wonder if Tom is suspicious.
Tú sigues sin mí.,You go on without me.
Querría tomar un poco de té o café.,I'd like to drink some tea or coffee.
Es poco exigente consigo mismo.,He's not very demanding of himself.
¿Qué te parece este traje?,What do you think of this outfit?
Mi cuñado falleció el viernes.,My brother-in-law died last Friday.
¿Os quedan balas?,Do you have any bullets left?
"Por favor, siéntate.","Sit down, please!"
Tom dio un discurso.,Tom gave a speech.
"Por favor, escriba su nombre y dirección.","Write your name and address, please."
Está muy lejos de aquí.,It is far away from here.
Dejaré de fumar para siempre.,I will quit smoking for good.
La esencia del romanticismo es la incertidumbre.,The essence of romanticism is uncertainty.
Hoy él se siente mucho mejor que ayer.,Today he feels much better than yesterday.
Estoy ocupado el sábado.,I'm busy on Saturday.
¿Qué le pasó a la cabeza de Tom?,What happened to Tom's head?
Me quedo cuatro días en Pekín.,I'll remain in Beijing for four days.
Ella compró un juguete para el niño.,She bought a toy for the kid.
¿Dónde están mis relojes?,Where are my watches?
¿Por qué hesitas?,Why do you hesitate?
¿Por qué no habla Tom?,Why doesn't Tom talk?
¿Qué hace Tom ahora mismo?,What's Tom doing right now?
Tom está preparado para lo peor.,Tom is ready for the worst.
Los dos relatos no coinciden.,The two statements don't agree.
La escuela está acreditada.,The school is accredited.
Ese es el hombre cuya esposa murió.,That's the man whose wife died.
Ella llevaba una blusa roja.,She wore a red blouse.
Tom abrió una ventana.,Tom opened a window.
Tom encontró interesante su nuevo empleo.,Tom found his new job interesting.
Quiero un vaso de leche.,I want a glass of milk.
El vocabulario es la base del idioma.,Vocabulary is the basis of language.
Tom sabía que era imposible.,Tom knew it was impossible.
Tom se saltó el almuerzo.,Tom skipped lunch.
Me gustaría darles la bienvenida a bordo.,I'd like to welcome you all aboard.
¿No les gustó a ustedes este hotel?,You didn't like this hotel?
Ella pensaba que yo fuera médico.,She thought that I was a doctor.
¿Dónde está su gorra?,Where is your cap?
Lo puedo oír.,I can hear it.
Estuvo dos días sin comer.,He hadn't eaten in two days.
"El que adivina el número, gana.",Whoever guesses the number wins.
No desearía esto a nadie.,I wouldn't wish this on anybody.
Tom está encendiendo un cigarrillo.,Tom is lighting a cigarette.
Los hombres forman una sociedad.,The men form a society.
¿A qué hora cierra esta tienda?,What time does this store close?
No fue tan malo como la primera vez.,It wasn’t as bad as the first time.
Cuatro ases es una mano difícil de vencer.,Four aces is a tough hand to beat.
Su estrella se está desvaneciendo.,His star is fading.
Tom ha roto con su novia.,Tom just got dumped.
Tom no sabe cuál botón apretar.,Tom doesn't know which button to push.
¿Quién es tu hermano?,Who is your brother?
Me impactó ver eso.,I was shocked to see that.
"Por favor, permanezcan de pie.",Please remain standing.
Tenía mucho frío.,I was very cold.
Tom está acostumbrado al frío.,Tom is accustomed to the cold.
Vengo todos los días.,I come every day.
Tom viene aquí una vez al mes.,Tom comes here once a month.
Tom no quiere ayudar.,Tom doesn't want to help.
El bereber es nuestra lengua materna.,Berber is our native language.
¿Quién llamó a Ann?,Who telephoned Ann?
Mary terminó de maquillarse.,Mary finished putting on her makeup.
El plomo es peligroso.,Lead is dangerous.
No conozco esta canción.,I don't know this song.
Siéntense aquí y caliéntense.,Sit down here and warm yourself.
Él es mi padre.,He is my father.
Ni se moleste en llamarme.,Don't bother to call me.
No eres tan aterrador.,You're not that scary.
"Perdónenme por llegar tarde, por favor.",Please forgive me for being late.
Escribe tu nombre en el mismo lugar.,Write your name in the same place.
Te trajimos suficiente comida.,We brought you enough food.
Eso es algo que nunca lograré entender.,That's something I'll never understand.
Dick trató en vano de resolver el problema.,"Dick tried to solve the problem, in vain."
Me tienes que dar otra oportunidad.,You've got to give me another chance.
Haré como pidas.,I'll do as you request.
Tom recibió una transfusión de sangre.,Tom was given a blood transfusion.
Describe tu vida hoy.,Describe your life today.
"Soy Tom, el jardinero.","I'm Tom, the gardener."
No me mires tan triste.,Don't give me such a sad look.
Siento compasión por las personas con esa enfermedad.,I feel sympathy for people with that disease.
Muchos se habían muerto.,Many were slain.
No me presentaré a alcalde.,I won't be running for mayor.
Me gusta la pesca.,I like fishing.
Ella lo miró con odio.,She looked at him with hatred.
¿Por qué no pensaste en eso antes?,Why didn't you think of that before?
Lo que dice es verdad en cierto sentido.,What he says is true in a sense.
Tom rompió a llorar.,Tom burst into tears.
Saltémonos la escuela hoy.,Let's ditch school today.
Mañana tengo que ir de compras.,Tomorrow I have to go shopping.
Ella llamó Ted a su oso.,She called her bear Ted.
Ella es mayor que Tom.,She's older than Tom.
¿Cuándo estaréis de vuelta?,When will you be back?
Tengo una cita.,I've got an appointment.
Este es un reloj a prueba de agua.,This is a waterproof watch.
Ella en verdad habla el inglés muy bien.,She really speaks English well.
Él explicó cómo hacer un fuego.,He explained how to make a fire.
¡Qué mona es esta muchacha!,What a cute girl!
Una vez viví en Roma.,I once lived in Rome.
Te prometo que te ayudaré.,I promise you I'll help you.
Tom lo ha hecho de miedo.,Tom was absolutely terrific.
Él me dio una pista.,He gave me a hint.
Ella trabajaba de la mañana a la noche.,She worked from morning till night.
El motor no funciona bien.,The motor does not function properly.
¿Estás de acuerdo en que ahora deberíamos irnos?,Do you agree that we should leave now?
La reconocí inmediatamente.,I recognized her immediately.
Ella adora a las ardillas.,She loves squirrels.
Todo esto ocurre en milisegundos.,All this happens within milliseconds.
Puedes venir si quieres.,You may come if you like.
En todo caso ten paciencia.,"Above all, be patient."
La bicicleta debajo del árbol me pertenece.,The bicycle under the tree is mine.
¿Tenemos suficiente harina?,Do we have enough flour?
Solo quería estar con Tom.,I just wanted to be with Tom.
¿La encuentras atractiva?,Do you think her attractive?
"Al principio, no tenía ni idea del porqué.","At first, I had no idea why."
"¿De qué nacionalidad eran tus tías? ""Portuguesas.""","What is your aunts' nationality? ""Portuguese."""
¿Necesitamos más inflación?,Do we need more inflation?
Tú eres mi hija.,You are my daughter.
Ella realmente odia esta clase de pensamiento.,She really hates this kind of thinking.
Tom se cayó.,Tom fell down.
¡Espere! Quiero decirte algo.,Wait! I want to tell you something.
¿Por qué debo ayudarlos?,Why do I have to help them?
El doctor dice que ella padece reumatismo.,The doctor says she suffers from rheumatism.
Esto lo haremos sin costo.,We shall do this free of charge.
¿Qué nos pueden contar del terremoto de ayer?,What can you tell us about yesterday's earthquake?
Nos han vencido.,We've been defeated.
No los entiendo.,I don't understand them.
¿Quién es la mujer que está parada ahí?,Who is the woman standing there?
Salió en la tele anoche.,He came out on TV last night.
Tomás pellizcó a María.,Tom pinched Mary.
Estoy orgullosa de mi hijo.,I'm proud of my son.
Quiero un teléfono nuevo.,I want a new phone.
Solamente robé unas pocas monedas.,I only stole a few coins.
"Déjenla en paz, por favor.","Leave her alone, please."
¿A quién está dedicado este poema?,Who is this poem dedicated to?
Tom se sentó junto a María.,Tom took a seat next to Mary.
Tienes diez años?,Are you ten years old?
Me siento vacío por dentro.,I feel empty inside.
¡Qué casualidad encontrarle aquí!,What a coincidence meeting you here!
¿Cuál es el número telefónico del Tokio Domo?,What's the number for the Tokyo Dome?
¡Quiero el premio!,I want the prize!
Ella vive en este barrio.,She lives in this neighborhood.
¿Cómo lo encontramos?,How do we find it?
Tom es el mejor jugador del equipo.,Tom is the best player on the team.
Tom desconoce las reglas.,Tom doesn't know the rules.
¿Acaso nos conocemos?,Do we know each other?
Tom derribó a Mary.,Tom knocked Mary down.
La propuesta es aceptada.,The proposal is accepted.
No podemos dormir bien las noches de verano.,We cannot sleep well on summer nights.
Yo quiero ser un mago.,I want to be a magician.
Un niño conducía un rebaño de ovejas.,A boy was driving a flock of sheep.
Descansé cuanto quise.,I rested as much as I wanted.
Me pensaba que eras canadiense.,I assumed you were Canadian.
Compra un erizo y serás feliz.,Buy a hedgehog and you'll be happy.
¿Te interesa la música clásica?,Do you care for classical music?
Trabajaremos para ellos.,We'll work for them.
¿Qué es una palabra?,What is a word?
Miles de personas fueron arrestadas ahí.,Thousands of people there were arrested.
¿Qué queréis de mí?,What do you want from me?
Yo podría matarlos.,I could kill you.
No sé qué quiero.,I don't know what I want.
Yanni no debería de centrarse en eso.,Yanni shouldn't focus on that.
Los cuestionarios fueron repartidos aleatoriamente.,The questionnaires were distributed at random.
Tom es una persona realmente inteligente.,Tom is a really smart person.
Esos niños esperan a su madre.,Those children are waiting for their mother.
Quiero saber quién inició esto.,I want to know who started this.
Necesito la contraseña.,I need the password.
Simplemente pensé que estabas feliz.,I just thought you were happy.
No tendrás la misma suerte una segunda vez.,You won't have the same luck twice.
Pasaron muchos años desde entonces.,Many years have passed since then.
Espero que seas feliz por siempre.,I hope you'll be happy forever.
Su plan fue puesto en acción.,His plan was put into action.
Tom no debería confiar en Mary.,Tom shouldn't trust Mary.
La botella está cerrada.,The bottle is closed.
Julio no está a la moda nunca.,Julio is never in style.
Me gusta el clima cálido.,I like warm weather.
El mono está en la jaula.,The monkey is in the cage.
Quiero ir a su fiesta.,I want to go to your party.
"Apenas llegue, avíseme.",Let me know as soon as he comes.
Se le pidió consejo a un experto.,An expert was called for advice.
Aún no tengo nada.,I still don't have anything.
¿El alojamiento contó con tu aprobación?,Did the accommodations meet with your approval?
El dinero no es todo.,Money is not everything.
Debes ser más enérgico.,You need to be more aggressive.
El payaso volvió al circo.,The clown went back to the circus.
La mujer que habla es alta.,The woman who is speaking is tall.
No sé nada de geología.,I don't know anything about geology.
Tengo una nariz muy pequeña.,I have a very small nose.
Este lugar es escalofriante.,This place is creepy.
Ya te hemos perdonado.,We have already forgiven you.
¡Sacá las manos de mi trabajo!,Hands off my work!
"Desvístase de la cadera para arriba, por favor.",Please undress from the waist up.
Da gusto estar aquí.,I love being here.
No encuentra nada mejor que hacer.,He doesn't find anything better to do.
Voy a estar allí mañana.,I'll be there tomorrow.
Tom no es profesor.,Tom isn't a professor.
No critiques lo que no entiendes.,Don't criticize what you can't understand.
Sólo comí plátanos.,I ate only bananas.
Hay que alentarla un poco.,She needs a little cheering up.
Ella estaba muy despierta.,She was wide awake.
Refúgiate de la lluvia.,Take cover from the rain.
