word,translation
Il étudie la littérature contemporaine.,He studies contemporary literature.
Vous êtes celle qui a planté cet arbre.,You're the one who planted that tree.
Il ne peut plus utiliser de pistolets.,He can't use a gun again.
Tu nous quittes déjà ?,You're already abandoning us?
"Attention, le thé est brûlant.","Careful, the tea is piping hot."
La cuisine sent bon.,The cooking smells good.
S'en est-elle allée ?,Is she gone?
Tom sait parler anglais comme un natif.,Tom can speak English like a native.
"À vous entendre, vous n'êtes pas complètement convaincu.",You don't sound entirely convinced.
Comment savez-vous qu'il s'agit de vrais diamants ?,How do you know those are real diamonds?
Je suis le Tout-Puissant.,I am the Almighty.
Êtes-vous fatigués ?,Are you tired?
Il s'en est bien sorti pour un débutant.,He did well for a beginner.
"Le plein, s'il vous plait.","Fill it up, please."
Il s'entend bien avec son cousin.,He is getting on with his cousin.
Je pouvais voir que Tom souriait.,I could see that Tom was grinning.
Vous devez apprendre à être attentive.,You've got to learn to be careful.
Tom est déterminé à perdre du poids.,Tom is determined to lose weight.
Je voulais te le dire.,I wanted to tell you.
Nous n'avons plus de crème.,We have run out of cream.
Je ne savais pas cela à cette époque.,I didn't know that at the time.
Vous êtes une enfant talentueuse.,You're a talented kid.
La voici !,There it is!
Il était coupable de meurtre.,He was guilty of murder.
Avez-vous regardé ces brochures ?,Have you looked at these brochures?
Merci pour le repas.,Thanks for the meal.
J'ai renversé du café sur mon pantalon.,I spilled coffee on my pants.
Tom sait que Marie a à faire ça.,Tom knows Mary has to do that.
Tu es aussi est-asiatique ?,Are you East Asian too?
Il me faut une seconde chance.,I need a second chance.
Vous êtes une chanteuse épouvantable.,You're a horrible singer.
Tom va venir chez moi ce soir.,Tom is going to visit me tonight.
Tom est un artiste.,Tom is an artist.
Comment s'est passée votre réunion ?,How was your meeting?
Je cherche mon chien.,I'm looking for my dog.
Pourquoi n'y allons-nous pas tous ?,Why don't we all go?
Que veux-tu que je dise à Tom ?,What do you want me to tell Tom?
Nous avons passé de merveilleuses vacances.,We had a wonderful holiday.
Nous partons le onze juin.,We are leaving on the eleventh of June.
Je ne savais pas que Tom dormait.,I didn't know Tom was sleeping.
Mon travail est monotone.,My work is monotonous.
Les entreprises abusives sont évitées par les travailleurs.,Exploitative companies are avoided by the workforce.
Tom et Mary ont tenté de tuer John.,Tom and Mary attempted to murder John.
Glorifie la mer mais reste sur terre.,"Glorify the ocean, but stay on the ground."
Des invités vinrent vers nous.,Guests came to us.
Nous vîmes monsieur Sato sortir de la chambre.,We saw Mr Sato leave the room.
Quel est votre réel objectif ?,What's your real purpose?
Tu dois leur dire la vérité.,You must tell them the truth.
Il ne faut pas te faire de souci.,You don't have to worry.
Je sais qui est le voleur.,I know who the thief is.
Ton chat est noir.,Your cat is black.
Elle est dépourvue de manières.,She has no manners.
Comment vous êtes-vous intéressée à l'art ?,How did you get interested in art?
Vous êtes toutes licenciées.,You're all fired.
Choisis ton arme.,Choose your weapon.
"Pouvez-vous fermer les fenêtres, s'il vous plaît ?","Can you close the windows, please?"
Sors la main de ta poche !,Take your hand out of your pocket.
J'ai la tuberculose.,I've got tuberculosis.
Je veux du savon.,I want soap.
J'ai déjà présenté mes excuses pour ça.,I've already apologized for that.
C'était la première fois pour moi aussi.,"It was my first time, too."
"Viens, Emilia ! Ton père t'attend.","Come, Emilia! Your father is waiting for you."
La Chine gagnera.,China will win.
La Suède s'appelle « Sverige » en suédois.,"Sweden is called ""Sverige"" in Swedish."
Je vois comment vous l'avez fait.,I see how you did that.
Je sais que j'aurais dû le faire.,I know I should've done that.
Nous ne volons pas.,We don't fly.
Croyez-vous en la vie après la mort ?,Do you believe in life after death?
Mettez le gosse au lit !,Get the kid to bed.
Bienvenue sur ma chaîne.,Welcome to my channel.
Ma vie était un champ de ruines.,My life was a wreck.
Avez-vous un vélo ?,Do you have a bicycle?
Cela vous satisfait-il ?,Does that satisfy you?
Je te défie de critiquer le sionisme.,I dare you to criticize Zionism.
Elle ne s'est pas montrée.,She didn't show up.
Vive la France.,Long live France.
Fumer est mauvais pour la santé.,Smoking is bad for the health.
Cette voiture appartient à Tom.,That car belongs to Tom.
L'avenir est une suite de quotidiens.,The future is a succession of daily moments.
Il nous a fait faire le travail.,He made us do the work.
Elle nous aida avec plaisir.,She helped us with pleasure.
Il resta là pendant un moment.,He stayed there for a moment.
Il roule sans permis.,He drives without a licence.
Elle a fait un pari avec lui.,She made a bet with him.
Watanabe est mon nom de famille.,Watanabe is my family name.
Il n’arrive pas à y croire.,He can't believe it.
Ne perdez pas de temps !,Don't waste time!
Sami n'aimait pas vraiment cette fille.,Sami didn't really like that girl.
Elle aime le chanteur.,She likes the singer.
Mary portait une robe rouge et blanche.,Mary was wearing a red and white dress.
N'as-tu jamais embrassé une fille ?,Haven't you ever kissed a girl?
Je n'ai pas assez mangé.,I didn't eat enough.
La peau est rugueuse.,The skin is rough.
Vous aurez à payer.,You'll have to pay.
Je suis un bon professeur.,I'm a good teacher.
Exprime-toi en français.,Express yourself in French.
Je suis étudiante en biologie.,I'm a biology student.
Êtes-vous celle qui m'a sauvée ?,Are you the one who saved me?
Je me suis énervé.,I became angry.
Où crois-tu que tu vas ?,Where do you think you're going?
La cicatrice sur son front est bien visible.,The scar on his forehead is conspicuous.
Elle mérite la prison.,She deserves prison.
Utilise ton cerveau.,Use your brain.
Il n'a rien à perdre.,He has nothing to lose.
Dan va nager quotidiennement.,Dan goes swimming every day.
Il ne me reste pas beaucoup de temps.,I don't have much longer.
Fais comme si je t'aimais.,Only make believe I love you.
Tu es fatiguée.,You are tired.
On est enfin seuls.,We're finally alone.
Je ne vous aime pas.,I dislike you.
Êtes-vous drogués ?,Are you on dope?
Arrête de parler de Tom.,Stop talking about Tom.
Ma mère est furieuse.,My mother is angry.
"Il ne m'a rien dit, je le jure.","He told me nothing, I swear."
J'aimerais vous rejoindre.,I'd like to join you.
Conduis-toi en homme !,Act like a man.
La police t'attrapera tôt ou tard.,The police are going to catch you eventually.
"S'il te plaît, aide-moi à ouvrir cette porte.",Please help me open this door.
"Cet été, je vais à Paris.","This summer, I'm going to Paris."
Tu ferais mieux de consulter un docteur.,You'd better see a doctor.
La défaite l'a complètement abattu.,The defeat completely crushed him.
Je n'aime pas les coquillages.,I don't like shellfish.
La nouvelle m'a secoué.,The news shook me.
J'aimerais que tu sois avec moi.,I wish you were with me.
Je voudrais du café.,I want coffee.
Je veux apprendre à chanter comme vous.,I want to learn to sing like you.
Je voudrais être remboursé.,I would like to be reimbursed.
La maison est vide.,The house is empty.
Sais-tu de quoi tout ça retourne ?,Do you know what this is all about?
Je veux cette information aussi tôt que possible.,I want that information as soon as possible.
Le petit garçon était aux anges.,The little boy was ecstatic.
Le garçon est en pleine forme !,The boy's as fit as a fiddle!
Ceci est une belle maison.,This is a beautiful house.
Le pirate avait une jambe de bois.,The pirate had a wooden leg.
Est-ce que tu parles latin ?,Do you speak Latin?
J'étais en retard.,I was late.
Je petit-déjeune à sept heures.,I have breakfast at seven.
J'ai complètement changé la phrase.,I changed the sentence completely.
Sami semblait vulgaire.,Sami looked trashy.
Avez-vous un fils ?,Do you have a son?
"Quoi que nous possédions, nous pouvons le perdre.","Anything we have, we can lose."
Tom a un sens aigu des responsabilités.,Tom has a strong sense of responsibility.
Je l'appelle tout de suite.,I'm calling him right now.
Il m'a mis la main sur l'épaule.,He put his hand on my shoulder.
Pouvez-vous croire à ce qu'il a dit ?,Can you believe what he said?
Tom ne pense qu'à Marie.,Tom only thinks about Mary.
Je suppose que tu auras besoin d'aide.,I guess you'll need some help.
Cela vaut mieux que l'autre option.,It's better than the alternative.
Est-ce sérieux ?,Is this serious?
Tom a ouvert la porte du four.,Tom opened the oven door.
Elles disposent d'assez d'argent.,They have enough money.
C’est très touchant.,That's very touching.
Sortez d'ici et vite.,"Get out of here, and quickly."
J'ai levé les yeux au ciel.,I looked up to the sky.
Ayez foi en Dieu.,Have faith in God.
Pourquoi parlent-ils en berbère ?,Why are they speaking in Tamazight?
Nous ne pouvons pas faire sans eau.,We cannot do without water.
C'est mon truc.,That's right up my alley.
Il n'est pas aussi jeune qu'il le paraît.,He is not as young as he looks.
Le paysage devant moi était vraiment magnifique.,The scene before me was very beautiful.
Tom a tout fait pour nous.,Tom did everything for us.
Il donna brièvement ses raisons.,He gave his reasons in brief.
Les cours commencent la semaine prochaine.,Classes begin next week.
Ne mets rien dans le sac.,Don't put anything in the bag.
Je t'ai cherchée.,I looked for you.
Mon frère est fort en mathématiques.,My brother is good at mathematics.
J'aime ta façon de parler.,I like the way you speak.
Il me faut un chapeau.,I need a hat.
Est-ce que tes parents t’écoutent ?,Do your parents listen to you?
C'est trop tard pour eux.,It's too late for them.
Je ne peux pas réparer le siège.,I can't fix the seat.
Un éclat de rire général s’éleva.,Everyone started laughing.
Nous ne le dirons à personne.,We won't tell anyone.
Beaucoup de gens font ça.,A lot of people do that.
Elles sont arrivées là-bas avant lui.,They arrived there before him.
Sa lettre est pleine d'erreurs d'orthographe.,His letter is full of spelling mistakes.
Tu dois tout abandonner.,You have to leave everything.
Elle tricote un pull.,She is knitting a sweater.
Attachez la corde à l'arbre !,Fasten the rope to the tree.
J'ai pensé que tu aurais peut-être une idée.,I thought maybe you'd have an idea.
Son point de vue est étroit.,Her viewpoint is limited.
Ça tient toujours pour demain soir ?,Are we still on for tomorrow night?
Elles ne vous diront pas la vérité.,They won't tell you the truth.
Ai-je l'air correct ?,Do I look okay?
J'ai une voiture mais je l'utilise rarement.,"I have a car, but seldom use it."
Va à l'école ! Paresseux.,Go to school! You lazy bastard.
Mon nom est Edgar Degas.,My name is Edgar Degas.
Nous ne sommes pas des saints.,We're not saints.
Ziri s'est remis du cancer.,Ziri recovered from cancer.
C'est le cadeau de Noël de Tom.,It's Tom's Christmas present.
C'est une personne très intéressante.,She's a very interesting person.
Ne dis pas n'importe quoi.,Don't talk rubbish.
Ce vin chenu est excellent.,This vintage wine is excellent.
Tom devrait mettre à profit cette opportunité.,Tom should take advantage of this opportunity.
Nous ne pouvons pas les aider.,We can't help them.
Pourquoi êtes-vous venu en Corée ?,Why did you come to Korea?
Je suis dépourvu d'assurance.,I have no insurance.
Elles veulent que j'organise une fête.,They want me to organize the party.
Je suis toujours ton ami.,I'm still your friend.
Le voleur se cogna l'orteil contre la porte.,The thief stubbed his toe on the door.
Tom travaille à Boston.,Tom works in Boston.
Le ciel promet du beau temps.,The sky gives promise of fine weather.
Avez-vous fait tous vos devoirs ?,Have you done all your homework?
Combien de pays traverse l’Euphrate ?,How many countries does the Euphrates river cross?
Ces filles portent-elles des jupes blanches ?,Do those girls wear white skirts?
Je déteste faire ce genre de trucs.,I hate doing this kind of stuff.
Parlez-vous toujours grec avec votre femme ?,Do you always speak Greek with your wife?
